ALIGNED_UNALIGNED_CHUNK_RATIO,ANT_REL,Adj-AbsDiffNorm,Adj-Ratio-MinMax,Adv-AbsDiffNorm,Adv-Ratio-MinMax,AlignedWordCnt_Normalized_0.600Th,AllTokens-AbsDiffNorm,AllTokens-Ratio-MinMax,DEP-NSUBJ-DOBJ-ROOT-MATCHED,DEP-NSUBJ-DOBJ-ROOT-UNMATCHED,DEP-NSUBJ-DOBJ-UNMATCHED,EQUI,GMM-weighted-score,HEAD_UNALIGN,INTERPRETABLE_CH_CW_SCORE_NORMALIZED_NO_PENALTY,LO-UNI-SYN-AVG-DEPINFO,LO-UNI-SYN-HYP-AVG-CLEAN,LO-UNI-SYN-HYP-AVG-CR-UALN-PEN-CLEAN,NMOD_UNALIGN,NOALI,Nouns-AbsDiffNorm,Nouns-Ratio-MinMax,OA-ADJ-MKAntSyn-AVG-TH0.500,OA-ADV-MKAntSyn-AVG-TH0.500,OA-NOUN-MKAntSyn-AVG-TH0.500,OA-NOUNVERB_Mult-MKAntSyn-AVG-TH0.500,OA-VERB-MKAntSyn-AVG-TH0.500,OAC2C_AWSP_FALSE-MIKOLOV-ANT_SYN-AVG-TH-0.450-0.600,OA_AWSP_FALSE-MIKOLOV_ANTSYN-AVG-TH0.450,OBJ_UNALIGN,OWA_UAP_AVGNORM_0.600_ppdbTh-0.400_UADFactor-0.400_SSIMWeight-0.000,Other-AbsDiffNorm,Other-Ratio-MinMax,PENALTY_SCORE,PPDBScore0.600_ppdbTh-0.400,RV-MIK-Pen-1.001.000.200.401.00,RV-MIKOLOV-Penalized-AVERAGE,RV_LOGISTIC_REGRESSION_SCORE_2,SENT2VEC_CDSSM_LR_SCORE,SENT2VEC_CDSSM_SCORE,SENT2VEC_DSSM_LR_SCORE,SENT2VEC_DSSM_SCORE,SKIP_THOUGHTS_LOGISTIC_REGRESSION_SCORE,UNALN_NOUN_CNT,UNALN_VERB_CNT,VectorCosineMethod-Wt0.950-simTh0.450,Verbs-AbsDiffNorm,Verbs-Ratio-MinMax,W_MTX_MIKOLOV_ANTSYN-TH0.500,Gold
0.500,0.000,0.000,1.000,0.000,1.000,0.333,0.000,1.000,0.000,0.000,0.000,0.000,0.090,0.000,0.200,0.200,0.333,0.244,0.500,0.667,0.000,1.000,0.000,0.000,0.500,0.000,0.000,0.167,0.411,0.000,0.244,0.000,0.000,0.625,0.333,0.533,0.481,0.336,0.528,0.425,0.380,0.422,0.471,2.000,0.000,0.470,0.000,0.000,0.258,1.600
0.333,1.000,0.333,0.500,0.500,0.333,0.333,0.400,0.429,0.000,0.000,0.000,0.000,0.291,0.500,0.150,0.300,0.200,0.136,0.000,0.750,0.333,0.500,0.000,0.311,0.667,0.000,0.000,0.191,0.324,0.000,0.136,0.000,0.000,0.750,0.200,0.687,0.560,0.324,0.505,0.202,0.377,0.447,0.501,1.000,0.000,0.433,0.000,0.000,0.354,3.000
0.250,0.000,0.333,0.500,0.000,0.000,0.200,0.091,0.833,0.000,0.000,0.000,0.000,0.115,0.500,0.080,0.300,0.182,0.122,1.000,0.800,0.200,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.182,0.500,0.122,0.000,1.000,0.875,0.182,0.128,0.250,0.266,0.409,0.221,0.232,0.226,0.366,3.000,1.000,0.194,1.000,0.000,0.183,1.000
0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.250,0.600,0.000,0.000,0.000,0.000,0.002,1.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.167,0.000,0.335,0.330,0.291,0.419,-0.026,0.260,0.045,0.393,4.000,1.000,0.000,1.000,0.000,0.000,0.600
0.667,0.000,0.333,0.500,1.000,0.000,0.667,0.400,0.429,0.000,0.000,0.000,0.200,0.390,0.000,0.320,0.400,0.400,0.304,0.000,0.600,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.250,0.400,0.000,0.304,0.000,0.000,0.167,0.400,0.806,0.610,0.436,0.592,0.619,0.384,0.492,0.498,0.000,1.000,0.428,1.000,0.000,0.436,1.400
2.000,0.000,0.000,0.000,0.000,1.000,1.000,0.250,0.600,0.000,0.000,0.000,0.667,0.858,0.000,0.667,0.750,0.750,0.750,0.000,0.333,0.500,0.333,0.000,1.000,0.500,0.500,1.000,0.800,0.750,0.000,0.675,0.000,0.000,0.000,0.750,0.767,0.801,0.495,0.618,0.566,0.571,0.786,0.489,2.000,0.000,0.858,0.000,1.000,0.785,3.600
0.000,0.000,0.200,0.667,0.000,1.000,1.000,0.067,0.875,0.000,0.000,0.000,0.500,0.922,0.000,0.800,0.933,0.933,0.908,0.000,0.000,0.000,1.000,0.800,1.000,0.500,0.000,0.000,0.963,0.933,0.000,0.908,0.000,1.000,0.000,0.933,0.876,0.939,0.951,0.632,0.689,0.918,0.864,0.740,0.000,0.000,0.915,0.000,0.000,0.966,5.000
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.143,0.750,0.000,0.000,0.000,0.000,0.003,1.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,1.000,0.000,1.250,0.000,0.194,0.237,0.237,0.449,0.029,0.287,0.003,0.348,2.000,2.000,0.000,0.000,1.000,0.000,1.000
4.000,0.000,0.000,1.000,0.000,1.000,1.000,0.067,0.875,0.000,0.000,0.000,0.800,0.995,0.000,0.800,0.933,0.933,0.958,0.000,0.200,0.111,0.800,1.000,1.000,0.889,0.889,1.000,0.889,0.933,0.000,0.908,0.000,0.000,0.000,0.933,0.758,0.815,0.906,0.673,0.873,0.883,0.704,0.779,1.000,0.000,0.995,0.000,1.000,0.760,5.000
0.125,0.000,0.500,0.333,0.000,0.000,0.600,0.286,0.556,0.000,1.000,0.000,0.000,0.441,1.000,0.067,0.050,0.286,0.204,0.500,0.889,0.143,0.750,0.500,0.000,0.286,0.000,0.000,0.160,0.351,1.000,0.292,0.000,0.000,0.583,0.378,0.466,0.579,0.378,0.417,0.321,0.357,0.427,0.437,5.000,3.000,0.301,0.333,0.500,0.298,1.600
1.000,0.000,0.333,0.500,1.000,0.000,1.000,0.231,0.625,0.000,0.000,0.000,0.500,0.847,0.000,0.500,0.769,0.769,0.651,0.333,0.500,0.000,1.000,0.667,0.000,0.667,0.444,0.667,0.667,0.615,0.500,0.651,0.000,0.000,0.417,0.717,0.837,0.800,0.678,0.632,0.806,0.767,0.733,0.683,2.000,2.000,0.663,0.333,0.500,0.741,4.600
0.667,0.000,0.000,1.000,0.000,1.000,0.750,0.429,0.400,0.000,0.000,0.000,0.400,0.399,0.000,0.400,0.429,0.429,0.331,0.000,0.600,0.714,0.167,1.000,0.500,0.286,0.000,0.000,0.500,0.429,0.000,0.331,0.000,0.000,0.333,0.429,0.420,0.573,0.349,0.530,0.574,0.439,0.497,0.496,2.000,1.000,0.489,1.000,0.000,0.474,2.400
0.000,0.000,0.333,0.500,0.000,0.000,0.500,0.333,0.500,0.000,0.000,0.000,0.000,0.314,1.000,0.600,0.300,0.333,0.244,0.000,0.000,0.333,0.500,0.667,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.244,0.000,0.000,1.000,0.333,0.172,0.482,0.389,0.565,0.308,0.382,0.279,0.511,0.000,0.000,0.348,0.000,0.000,0.354,1.600
0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.333,0.500,0.000,0.000,0.000,0.000,0.004,0.500,0.000,0.000,0.000,0.000,0.000,1.000,0.500,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.667,0.000,0.187,0.341,0.255,0.494,0.046,0.262,0.058,0.406,3.000,2.000,0.000,1.000,0.000,0.000,0.800
1.000,0.000,0.000,1.000,1.000,0.000,0.667,0.143,0.750,0.000,0.000,0.000,0.500,0.755,0.000,0.500,0.571,0.571,0.249,0.000,0.500,0.500,0.333,1.000,0.000,0.500,0.000,0.000,0.500,0.571,0.000,0.474,0.000,0.000,0.250,0.571,0.600,0.655,0.536,0.609,0.655,0.605,0.716,0.592,1.000,0.000,0.577,0.000,0.000,0.577,2.200
1.000,0.000,1.000,0.000,1.000,0.000,0.600,0.167,0.714,0.000,0.000,0.000,0.167,0.711,1.000,0.367,0.500,0.500,0.400,0.000,0.500,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.467,0.500,0.000,0.400,1.000,0.000,0.500,0.500,0.734,0.660,0.453,0.522,0.527,0.584,0.586,0.593,0.000,2.000,0.644,1.000,0.000,0.507,4.000
0.000,0.000,0.333,0.500,0.000,0.000,0.667,0.000,1.000,0.000,0.000,0.000,0.667,0.704,0.000,0.800,0.833,0.833,0.722,0.500,0.000,0.000,1.000,0.667,0.000,0.500,0.500,1.000,0.667,0.667,0.000,0.578,0.333,0.500,0.417,0.667,0.781,0.785,0.671,0.594,0.607,0.592,0.713,0.769,0.000,0.000,0.795,0.000,1.000,0.730,2.600
1.500,0.000,1.000,0.000,0.000,1.000,0.750,0.200,0.667,0.000,0.000,0.000,0.400,0.863,0.500,0.520,0.600,0.600,0.504,0.000,0.400,0.143,0.750,0.000,1.000,0.571,0.000,0.000,0.667,0.600,0.500,0.504,0.000,0.000,0.375,0.600,0.664,0.695,0.521,0.574,0.624,0.479,0.488,0.686,2.000,0.000,0.611,0.000,0.000,0.612,3.400
1.000,0.000,0.000,1.000,1.000,0.000,1.000,0.400,0.429,0.000,0.000,0.000,0.500,0.505,0.500,0.500,0.600,0.600,0.504,0.000,0.500,0.200,0.667,1.000,0.000,0.800,0.000,0.000,0.571,0.600,0.000,0.504,1.000,0.000,0.333,0.600,0.694,0.705,0.520,0.604,0.738,0.599,0.678,0.628,1.000,1.000,0.641,1.000,0.000,0.655,3.200
2.000,0.000,0.000,1.000,1.000,0.000,1.000,0.333,0.500,0.000,0.000,0.000,0.333,0.758,0.500,0.600,0.667,0.667,0.260,0.000,0.333,0.200,0.667,1.000,0.000,0.800,0.000,0.000,0.556,0.667,0.000,0.300,0.000,0.000,0.750,0.667,0.766,0.785,0.649,0.604,0.665,0.582,0.573,0.659,0.000,1.000,0.701,1.000,0.000,0.707,2.800
0.250,0.000,1.000,0.000,1.000,0.000,0.250,0.200,0.667,0.000,0.000,0.000,0.200,0.282,0.500,0.200,0.300,0.200,0.136,0.500,0.800,0.200,0.667,0.000,0.000,0.400,0.000,0.000,0.286,0.200,0.000,0.136,1.000,0.000,0.667,0.200,0.420,0.340,0.308,0.513,0.464,0.281,0.339,0.449,3.000,1.000,0.224,1.000,0.000,0.204,1.600
0.333,0.000,0.333,0.500,1.000,0.000,0.333,0.455,0.375,0.000,0.000,0.000,0.000,0.271,0.500,0.150,0.300,0.182,0.122,0.500,0.750,0.500,0.333,0.000,0.000,0.500,0.000,0.000,0.222,0.182,0.000,0.122,1.000,0.000,0.667,0.182,0.413,0.331,0.244,0.517,0.511,0.291,0.373,0.436,2.000,1.000,0.217,1.000,0.000,0.218,2.400
0.000,0.000,0.000,1.000,1.000,0.000,0.800,0.091,0.833,0.000,0.000,0.000,0.667,0.840,0.000,0.867,0.727,0.727,0.267,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.417,0.727,0.000,0.300,0.000,0.000,0.500,0.727,0.975,0.780,0.732,0.615,0.691,0.724,0.749,0.631,0.000,0.000,0.718,0.000,1.000,0.730,4.200
0.500,0.000,0.000,0.000,1.000,0.000,0.400,0.091,0.833,0.000,0.000,0.000,0.167,0.470,0.500,0.267,0.364,0.364,0.271,0.000,0.667,0.250,0.600,0.000,0.000,0.500,0.000,0.000,0.222,0.364,0.500,0.271,0.000,0.000,0.375,0.364,0.410,0.411,0.525,0.499,0.255,0.287,0.131,0.555,2.000,2.000,0.361,0.000,1.000,0.183,4.200
2.000,0.000,0.000,1.000,1.000,0.000,1.000,0.333,0.500,0.000,0.000,0.000,0.333,0.725,0.500,0.533,0.667,0.667,0.578,0.000,0.333,0.143,0.750,1.000,0.000,0.857,0.000,0.000,0.640,0.667,0.000,0.578,1.000,0.000,0.500,0.667,0.644,0.710,0.728,0.597,0.599,0.583,0.630,0.660,0.000,1.000,0.703,1.000,0.000,0.584,5.000
0.143,0.000,1.000,0.000,1.000,0.000,0.200,0.286,0.556,0.000,0.000,0.000,0.125,0.172,0.500,0.125,0.300,0.143,0.094,1.000,0.875,0.333,0.500,0.000,0.000,0.333,0.000,0.000,0.182,0.224,1.000,0.094,1.000,0.000,0.500,0.143,0.494,0.539,0.278,0.446,0.324,0.289,0.295,0.447,4.000,3.000,0.298,0.333,0.500,0.234,1.400
1.000,0.000,1.000,0.000,1.000,0.000,0.600,0.091,0.833,0.000,0.000,0.000,0.000,0.783,0.000,0.350,0.546,0.546,0.486,0.500,0.500,0.333,0.500,0.000,0.000,0.667,0.667,1.000,0.489,0.546,0.000,0.446,0.333,0.500,0.417,0.546,0.732,0.633,0.314,0.539,0.434,0.423,0.654,0.449,2.000,0.000,0.698,0.000,1.000,0.676,1.400
0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.091,0.833,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.909,0.909,0.942,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.720,0.909,0.000,0.876,0.000,1.000,0.000,0.909,0.945,0.866,0.793,0.603,0.691,0.540,0.735,0.657,0.000,0.000,0.987,0.000,1.000,1.242,4.600
0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.333,0.500,0.000,0.000,0.000,0.000,0.006,0.500,0.000,0.000,0.093,0.056,1.000,1.000,0.333,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.000,0.000,0.600,0.250,1.000,0.000,0.205,0.260,0.219,0.396,0.144,0.229,0.073,0.322,6.000,1.000,0.133,1.000,0.000,0.000,1.000
1.000,0.000,0.000,1.000,0.000,0.000,0.800,0.231,0.625,0.000,0.000,0.000,0.500,0.708,0.000,0.500,0.769,0.769,0.651,0.000,0.500,0.000,1.000,1.000,0.000,0.667,0.667,1.000,0.286,0.615,0.000,0.521,1.000,0.000,0.500,0.615,0.604,0.646,0.356,0.587,0.660,0.692,0.728,0.511,2.000,0.000,0.672,0.000,1.000,0.719,2.400
0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.999,0.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.941,0.957,0.950,0.700,0.906,0.876,0.828,0.737,0.000,0.000,0.996,0.000,0.000,1.147,5.000
0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.250,0.600,0.000,0.000,0.000,0.500,0.878,0.000,0.900,0.750,0.750,0.675,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.500,0.750,0.000,0.675,1.000,0.000,1.000,0.750,0.569,0.646,0.447,0.628,0.804,0.666,0.852,0.564,0.000,0.000,0.766,0.000,1.000,0.684,3.400
0.667,0.000,0.000,1.000,0.000,1.000,0.400,0.091,0.833,0.000,0.000,0.000,0.000,0.198,0.000,0.240,0.200,0.364,0.271,1.000,0.600,0.143,0.750,0.000,0.000,0.571,0.000,0.000,0.000,0.449,0.000,0.271,0.000,0.000,0.833,0.364,0.580,0.500,0.334,0.538,0.451,0.390,0.428,0.482,1.000,0.000,0.505,0.000,0.000,0.283,1.600
1.500,0.000,0.333,0.500,0.000,1.000,0.833,0.077,0.857,0.000,0.000,0.000,0.400,0.959,0.000,0.520,0.769,0.769,0.698,0.000,0.400,0.000,1.000,0.667,1.000,0.667,0.667,1.000,0.548,0.769,0.000,0.698,0.000,0.000,0.167,0.769,0.794,0.824,0.748,0.599,0.640,0.734,0.705,0.702,2.000,0.000,0.771,0.000,1.000,0.723,5.000
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.111,0.800,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.889,0.889,0.928,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.929,0.889,0.000,0.849,0.000,1.000,0.000,0.889,0.944,0.846,0.802,0.639,0.822,0.633,0.827,0.779,0.000,0.000,0.995,0.000,1.000,1.327,5.000
0.500,0.000,1.000,0.000,1.000,0.000,0.400,0.333,0.500,0.000,0.000,0.000,0.167,0.366,1.000,0.267,0.267,0.267,0.188,0.333,0.667,0.143,0.750,0.000,0.000,0.571,0.000,0.000,0.250,0.267,0.500,0.188,1.000,0.000,0.708,0.267,0.446,0.443,0.280,0.514,0.552,0.422,0.516,0.402,2.000,3.000,0.298,0.000,1.000,0.283,1.800
0.250,0.000,0.333,0.500,0.000,0.000,0.500,0.200,0.667,0.000,0.000,0.000,0.000,0.463,1.000,0.160,0.600,0.600,0.456,1.000,0.800,0.000,1.000,0.667,0.000,0.500,0.000,0.000,0.222,0.400,0.000,0.304,1.000,0.000,1.500,0.400,0.473,0.603,0.289,0.462,0.416,0.458,0.580,0.501,2.000,2.000,0.428,0.000,1.000,0.544,1.400
0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.091,0.833,0.000,0.000,0.000,0.000,0.035,1.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.250,1.500,0.000,0.330,0.325,0.255,0.411,0.145,0.212,0.078,0.342,2.000,2.000,0.000,0.000,1.000,0.000,0.800
1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.200,0.667,0.000,0.000,0.000,0.250,0.901,0.000,0.450,0.800,0.800,0.736,0.000,0.500,0.143,0.750,1.000,0.000,0.857,0.000,0.000,0.556,0.800,0.000,0.736,0.000,0.000,0.000,0.800,0.841,0.869,0.761,0.653,0.760,0.633,0.702,0.661,2.000,1.000,0.805,1.000,0.000,0.817,3.600
1.500,0.000,0.000,1.000,0.000,1.000,0.714,0.067,0.875,0.000,0.000,0.000,0.600,0.992,0.500,0.600,0.667,0.667,0.578,0.000,0.400,0.000,1.000,1.000,0.260,1.000,0.000,0.000,0.750,0.736,0.000,0.578,0.000,0.000,0.833,0.667,0.838,0.817,0.713,0.635,0.764,0.727,0.666,0.706,0.000,1.000,0.776,1.000,0.000,0.678,4.800
0.333,1.000,0.000,1.000,0.000,0.000,0.333,0.143,0.750,0.000,0.000,0.000,0.000,0.268,0.500,0.000,0.300,0.286,0.204,1.000,0.750,0.000,1.000,0.000,0.000,0.500,0.000,0.000,0.000,0.286,0.000,0.204,0.000,0.000,1.000,0.286,0.643,0.663,0.399,0.470,0.298,0.290,0.167,0.463,2.000,1.000,0.289,1.000,0.000,0.289,1.000
0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.091,0.833,0.000,0.000,0.000,1.000,0.982,0.000,1.000,0.909,0.909,0.942,0.000,0.000,0.333,0.500,0.000,1.000,0.667,0.000,0.000,0.952,0.909,0.000,0.876,0.000,1.000,0.000,0.909,0.942,0.856,0.746,0.637,0.803,0.766,0.841,0.703,0.000,0.000,0.994,0.000,0.000,1.205,4.400
0.000,0.000,0.333,0.500,0.000,1.000,1.000,0.200,0.667,0.000,0.000,0.000,0.333,0.978,0.000,0.733,0.800,0.800,0.736,0.000,0.000,0.200,0.667,0.667,1.000,0.800,0.000,0.000,0.822,0.800,0.000,0.736,0.000,0.000,0.500,0.800,0.845,0.860,0.695,0.575,0.571,0.542,0.599,0.696,0.000,0.000,0.813,0.000,0.000,0.817,4.600
2.000,0.000,0.000,1.000,0.500,0.333,0.556,0.053,0.900,0.000,0.000,0.000,0.167,0.732,0.500,0.500,0.526,0.526,0.427,0.000,0.333,0.000,1.000,1.000,0.500,0.600,0.000,0.000,0.449,0.526,0.000,0.427,1.000,0.000,1.250,0.526,0.731,0.771,0.829,0.607,0.700,0.681,0.653,0.630,1.000,1.000,0.589,1.000,0.000,0.605,4.000
3.000,0.000,0.000,1.000,1.000,0.000,0.667,0.200,0.667,0.000,0.000,0.000,0.000,0.783,0.500,0.450,0.533,0.533,0.434,0.333,0.250,0.091,0.833,1.000,0.000,0.546,0.000,0.000,0.381,0.533,0.000,0.434,0.000,0.000,0.611,0.533,0.645,0.683,0.513,0.573,0.652,0.679,0.656,0.739,0.000,1.000,0.543,1.000,0.000,0.483,4.800
0.500,0.000,0.000,1.000,0.000,0.000,0.667,0.143,0.750,0.000,0.000,0.000,0.333,0.757,0.000,0.333,0.200,0.571,0.474,1.000,0.667,0.200,0.667,1.000,0.000,0.400,0.000,0.000,0.400,0.571,0.000,0.474,0.000,0.000,0.750,0.571,0.423,0.579,0.412,0.578,0.526,0.475,0.513,0.541,2.000,0.000,0.579,0.000,0.000,0.577,3.200
1.000,0.000,0.000,0.000,0.000,1.000,1.000,0.333,0.500,0.000,0.000,0.000,0.000,0.691,0.000,0.300,0.667,0.667,0.578,1.000,0.500,0.333,0.500,0.000,1.000,0.667,0.000,0.000,0.667,0.667,0.000,0.578,1.000,0.000,0.333,0.667,0.719,0.830,0.559,0.534,0.477,0.480,0.605,0.445,1.000,0.000,0.830,0.000,0.000,0.927,2.200
0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.167,0.714,0.000,0.000,0.000,0.500,0.952,0.000,0.800,0.833,0.833,0.778,0.000,0.000,0.143,0.750,1.000,0.000,0.857,0.857,1.000,0.833,0.833,0.000,0.778,0.000,0.000,0.500,0.833,0.838,0.847,0.843,0.659,0.814,0.833,0.825,0.772,0.000,0.000,0.846,0.000,1.000,0.769,4.600
2.000,0.000,0.000,1.000,0.000,0.000,1.000,0.091,0.833,0.000,0.000,0.000,0.333,0.985,0.000,0.600,0.909,0.909,0.876,0.000,0.333,0.333,0.500,1.000,0.000,0.667,0.667,1.000,0.667,0.909,0.000,0.876,0.000,1.000,0.000,0.909,0.906,0.872,0.954,0.597,0.604,0.819,0.830,0.887,2.000,0.000,0.877,0.000,1.000,0.933,5.000
0.000,0.000,0.000,1.000,0.000,0.000,0.667,0.333,0.500,0.000,0.000,0.000,0.000,0.476,0.000,0.700,0.444,0.444,0.346,0.000,0.000,0.333,0.500,0.000,0.000,0.667,0.000,0.000,0.000,0.444,0.000,0.346,1.000,0.000,0.250,0.444,0.661,0.571,0.376,0.554,0.575,0.424,0.535,0.549,0.000,0.000,0.465,0.000,0.000,0.471,1.800
0.500,0.000,0.333,0.500,1.000,0.000,0.500,0.600,0.250,0.000,0.000,0.000,0.000,0.395,1.000,0.200,0.300,0.200,0.136,0.000,0.667,0.600,0.250,0.667,0.000,0.000,0.000,0.000,0.000,0.200,0.500,0.136,0.000,0.000,1.500,0.200,0.199,0.439,0.298,0.461,0.195,0.293,0.229,0.445,1.000,1.000,0.247,1.000,0.000,0.250,1.800
0.000,0.000,0.000,1.000,0.000,0.000,0.667,0.143,0.750,0.000,0.000,0.000,0.000,0.674,0.000,0.600,0.571,0.571,0.474,0.000,0.000,0.200,0.667,0.000,0.000,0.800,0.000,0.000,0.708,0.714,0.000,0.474,0.000,0.000,0.500,0.571,0.837,0.770,0.574,0.563,0.514,0.434,0.438,0.755,0.000,0.000,0.811,0.000,0.000,0.577,4.200
0.333,0.000,0.000,1.000,0.000,1.000,0.333,0.400,0.429,0.000,0.000,0.000,0.000,0.288,0.500,0.150,0.300,0.200,0.136,1.000,0.750,0.600,0.250,1.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.136,0.000,0.000,1.000,0.200,0.320,0.544,0.420,0.460,0.153,0.290,0.195,0.566,2.000,1.000,0.215,1.000,0.000,0.218,1.600
0.000,0.000,0.000,1.000,1.000,0.000,0.333,0.500,0.333,0.000,0.000,0.000,0.000,0.228,0.500,0.000,0.000,0.000,0.000,1.000,1.000,0.600,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.104,0.500,0.073,1.000,0.000,0.833,0.110,0.321,0.429,0.309,0.385,-0.039,0.262,-0.080,0.347,5.000,2.000,0.209,1.000,0.000,0.120,0.800
0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.999,0.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.903,0.649,0.844,0.639,0.789,0.713,0.000,0.000,0.993,0.000,0.000,1.000,4.400
0.250,0.000,0.000,1.000,0.500,0.333,0.667,0.500,0.333,0.000,0.000,0.000,0.200,0.399,0.000,0.200,0.333,0.333,0.244,0.000,0.800,0.600,0.250,1.000,0.260,0.400,0.000,0.000,0.286,0.420,0.500,0.244,0.000,0.000,0.500,0.333,0.472,0.581,0.387,0.552,0.504,0.435,0.465,0.494,2.000,1.000,0.544,1.000,0.000,0.485,1.800
0.667,0.000,0.000,1.000,0.000,1.000,0.750,0.273,0.571,0.000,0.000,0.000,0.200,0.288,0.500,0.320,0.364,0.364,0.271,0.000,0.600,0.200,0.667,0.000,0.000,0.800,0.000,0.000,0.417,0.364,0.500,0.392,0.000,0.000,0.500,0.479,0.621,0.552,0.485,0.587,0.680,0.498,0.490,0.589,1.000,3.000,0.400,1.000,0.000,0.378,4.200
3.000,0.000,0.000,1.000,0.000,0.000,1.000,0.167,0.714,0.000,0.000,0.000,0.500,0.928,0.500,0.650,0.833,0.833,0.778,0.000,0.250,0.111,0.800,1.000,0.000,0.889,0.000,0.000,0.800,0.833,0.000,0.778,0.000,0.000,0.250,0.833,0.881,0.896,0.824,0.675,0.809,0.724,0.774,0.815,0.000,1.000,0.843,1.000,0.000,1.095,5.000
1.000,0.000,1.000,0.000,0.000,1.000,0.750,0.333,0.500,0.000,0.000,0.000,0.250,0.327,0.500,0.400,0.333,0.333,0.244,0.000,0.500,0.333,0.500,0.000,0.000,0.667,0.000,0.000,0.514,0.500,0.000,0.400,0.000,0.000,0.500,0.500,0.607,0.700,0.465,0.582,0.653,0.679,0.628,0.640,1.000,1.000,0.520,0.000,1.000,0.484,1.600
2.000,0.000,0.000,1.000,0.000,0.000,1.000,0.273,0.571,0.000,0.000,0.000,0.333,0.780,0.500,0.600,0.727,0.727,0.648,0.000,0.333,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.400,0.727,0.000,0.648,1.000,0.000,0.375,0.727,0.562,0.724,0.465,0.618,0.821,0.651,0.807,0.570,0.000,1.000,0.742,1.000,0.000,0.694,3.600
0.667,0.000,0.000,1.000,1.000,0.000,0.429,0.000,1.000,0.000,0.000,0.000,0.200,0.565,0.500,0.320,0.429,0.429,0.355,0.667,0.600,0.200,0.667,0.000,0.000,0.600,0.000,0.000,0.286,0.429,0.000,0.331,0.000,0.000,0.722,0.429,0.634,0.566,0.445,0.535,0.447,0.420,0.428,0.559,2.000,1.000,0.451,1.000,0.000,0.445,1.600
1.000,0.000,0.000,1.000,1.000,0.000,1.000,0.400,0.429,0.000,0.000,0.000,0.250,0.525,0.500,0.400,0.600,0.600,0.504,0.500,0.500,0.333,0.500,1.000,0.000,0.667,0.000,0.000,0.556,0.600,0.000,0.504,0.000,0.000,0.667,0.600,0.594,0.673,0.578,0.575,0.539,0.604,0.577,0.582,1.000,1.000,0.646,1.000,0.000,0.557,3.600
1.000,0.000,0.000,1.000,0.000,1.000,0.750,0.111,0.800,0.000,0.000,0.000,0.500,0.752,0.000,0.500,0.400,0.667,0.578,1.000,0.500,0.000,1.000,1.000,1.000,0.500,0.000,0.000,0.571,0.667,0.000,0.578,1.000,0.000,0.750,0.667,0.570,0.716,0.632,0.653,0.802,0.681,0.772,0.533,2.000,0.000,0.675,0.000,0.000,0.671,3.600
